Name,Category,Address/Details,City,Rating
Dr Tariq Rasheed Clinic,Psychiatrist,"Mental health service C399+H8M, 63-A Imam Bargah Rd, near BC Tower",Toru,4.2
Dr Syed Zahid Qutab,Psychiatrist,"Psychiatrist 387-E Khayaban-e-Firdousi, near Allahu chowk",Toru,4.9
Dr Memoona Irshad,Nephrologist,"Infectious disease physician Pakistan Kidney and Liver Institute and Research Centre - PKLI, opposite DHA Phase-6",Toru,4.5
Dr Mian Fazle Khuda,Surgeon,"Plastic surgeon Clinic 27, Main OPD Department, Medical Complex",Toru,5.0
Dr Ahmad Wahab Vaince PLASTIC & COSMETIC SURGERY CLINIC,Plastic Surgeon,Plastic surgeon Canal Rd,Toru,4.8
Dr Mubashir Nadir Shah Surgical Centre,Plastic Surgeon,"Plastic surgeon 52VQ+42M, Shamsi Rd",Toru,5.0
Dr Shafiq Clinic,Plastic Surgeon,Doctor 9Q6X+C3X,Tangi,4.7
Dr Sohail Jan,Plastic Surgeon,"Education center Main bazar Tangi Nusrat Zai, Mohallah",Tangi,5.0
Dr Riaz house,Plastic Surgeon,Doctor Village Piran,Tangi,3.0
"Dr S. N. Mishra (Pediatrician, Child's Specialist)",Pediatrician,Doctor Mangalajodi Chaka,Tangi,4.7
Dr Zarshad Ahmad Clinic (Consultant LRH),Consultant LRH,"Hospital 7MV4+345, Village and PO Tangi",Tangi,5.0
Dr Shafiq Clinic,Consultant LRH,Doctor 9Q6X+C3X,Tangi,4.7
Dr Zulfiqar Ali,Consultant LRH,"Medical clinic 5Q93+2WP, Tangi Rd",Tangi,4.0
Dr.Muhammad Salman Ul Khair,Consultant LRH,"Health consultant 6PPH+QH4, Tangi Rd",Tangi,5.0
Dr Kashif Ali Khan,Pediatrician,Pediatrician THQ Hospital,Tangi,4.64
Dr Bah-Ur-Rehman Shop,Pediatrician,Pharmacy 8JWV+FM6,Tangi,5.0
Dr Zarshad Ahmad Clinic (Consultant LRH),Consultant LRH,"Hospital 7MV4+345, Village and PO Tangi",Tangi,5.0
Dr Arati Mahapatra Gynaec Clinic,Gynecologist,"Obstetrician-gynecologist Plot-2981/4341 ,Rabi Talkies Road, adjacent to Oriental Bank of Commerce",Tangi,3.0
Dr zeeshan afzal cardiologist clinic,Cardiologist,Medical clinic,Tangi,5.0
Dr Adnan Gul Clinic,Cardiologist,Cardiologist Near al khidmat Hospital,Tangi,4.8
Dr Asfandiyar Khan,Cardiologist,"Cardiologist Department of Cardiology, Lady Reading Hospital",Tangi,5.0
Dr Rizwan Ullah khan Cardiology Clinic,Cardiologist,"Cardiologist TMA PLAZA, CLINIC NO B 14 CLOCKTOWER, Shamsi Rd",Tangi,5.0
Dr Abdul Wahab Afridi,Pulmonologist,"Pulmonologist Mmc General Hospital, Shinwari Town, Peshawar Ring Rd.",Tangi,4.9
Dr Zia Ul Haq,Pulmonologist,"Pulmonologist Peshawar Institute of Medical Sciences, PIMS, Plot-2 St 2",Tangi,5.0
Dr Anila Basit Chest & TB Clinic ڈاکٹر انیلا باسط چیسٹ اینڈ ٹی بی کلینک,Pulmonologist,"Pulmonologist Abaseen Hospital, Kohat Rd",Tangi,4.6
Dr Abdul Malik Safi,Pulmonologist,"Pulmonologist Soekarno Square Karachi Market, Room no 2B",Tangi,4.7
"Dr Suleman Khan FRCP, Consultant Rheumatologist",Rheumatologist,Rheumatologist Third Floor Afridi Medical Complex,Tangi,4.1
Dr Pir Muhammad Zahid Rheumatologist,Rheumatologist,Rheumatologist Khyber Medical center,Tangi,5.0
Dr Usman Attique (Eye Specialist),Eye Specialist,Eye care center 2H34+H6,Tangi,5.0
"Dr shahJehan (Pulmonologist, Tuberculosis, Internist, Infectious Disease Specialist)",Pulmonologist,"Doctor Saad Ullah Shah Market Kechehri, chowk",Tangi,4.9
Dr Suneel Kumar,Pediatrician,"Pediatrician XJ5M+2X8, Dadwai Rd",Shikarpur,5.0
Dr Waheed's Skin Care Clinic and Laser Center,Dermatologist,Doctor opposite Agha Khan laboratory,Shikarpur,4.2
Dr Suneel Kumar,Pediatrician,"Pediatrician XJ5M+2X8, Dadwai Rd",Shikarpur,5.0
Dr Fazalullah Siddiqui,Pediatrician,Doctor Mirza St,Shikarpur,4.0
Dr SHAMS HEART CARE CLINIC,Cardiologist,"Cardiologist XJ4H+2FP, Circular Rd",Shikarpur,5.0
Dr Ali Nawaz Bijarani,Cardiologist,"Doctor WJWW+2JH, Foujdari Rd",Shikarpur,4.3
Dr Sardar Hakro,Cardiologist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Nasrullah Hakro,Cardiologist,Hospital,Shikarpur,5.0
Dr Suneel Kumar,Pediatrician,"Pediatrician XJ5M+2X8, Dadwai Rd",Shikarpur,5.0
Dr Aftab ENT specialist,ENT Specialist,Hospital 1 Circular Rd,Shikarpur,3.0
Dr Waheed's Skin Care Clinic and Laser Center,Dermatologist,Doctor opposite Agha Khan laboratory,Shikarpur,4.2
Dr.Prince Gaur (M.B.B.S.),"Orthopedic Surgeon, M.B.B.S.",Orthopedic clinic near bhagat g hotel,Shikarpur,4.8
Dr SHAMS HEART CARE CLINIC,Cardiologist,"Cardiologist XJ4H+2FP, Circular Rd",Shikarpur,5.0
Dr Waheed's Skin Care Clinic and Laser Center,Dermatologist,Doctor opposite Agha Khan laboratory,Shikarpur,4.2
Dr Sardar Hakro,Dermatologist,Hospital WJXR+MMV,Shikarpur,5.0
Dr.Prince Gaur (M.B.B.S.),"Orthopedic Surgeon, M.B.B.S.",Orthopedic clinic near bhagat g hotel,Shikarpur,4.8
Dr Fazalullah Siddiqui,"Orthopedic Surgeon, M.B.B.S.",Doctor Mirza St,Shikarpur,4.0
Dr Feroz Clinic,"Orthopedic Surgeon, M.B.B.S.",Family practice physician XJ3H+WJ8 Siddiq mari,Shikarpur,4.64
Dr Abdul kadir Saifi | Best General physician in Shikarpur,General Physician,Doctor,Shikarpur,4.64
Dr Sardar Hakro,General Physician,Hospital WJXR+MMV,Shikarpur,5.0
Dr Fazalullah Siddiqui,General Physician,Doctor Mirza St,Shikarpur,4.0
Dr Sardar Hakro,General Physician,Hospital WJXR+MMV,Shikarpur,5.0
Dr Waheed Ahmed Skin Care Clinic and Laser Center,Dermatologist,"Dermatologist XJ2V+R53, Station Rd",Shikarpur,5.0
Dr Suneel Kumar,Pediatrician,"Pediatrician XJ5M+2X8, Dadwai Rd",Shikarpur,5.0
Dr.Rubina,Gynecologist,Obstetrician-gynecologist Patrai shaikh near gyn khana jahaz chok,Shikarpur,4.64
Dr Waheed Ahmed Skin Care Clinic and Laser Center,Dermatologist,"Dermatologist XJ2V+R53, Station Rd",Shikarpur,5.0
Dr Waheed's Skin Care Clinic and Laser Center,Dermatologist,Doctor opposite Agha Khan laboratory,Shikarpur,4.2
Dr Fazalullah Siddiqui,Dermatologist,Doctor Mirza St,Shikarpur,4.0
Dr Sardar Hakro,Dermatologist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Aftab ENT specialist,ENT Specialist,Hospital 1 Circular Rd,Shikarpur,3.0
Dr Feroz Clinic,ENT Specialist,Family practice physician XJ3H+WJ8 Siddiq mari,Shikarpur,4.64
Dr Murtaza Ali Shah,ENT Specialist,"Doctor D 1539-40, Shikarpur Road",Shikarpur,4.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Aftab ENT specialist,ENT Specialist,Hospital 1 Circular Rd,Shikarpur,3.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Fazalullah Siddiqui,ENT Specialist,Doctor Mirza St,Shikarpur,4.0
Dr Sardar Hakro,ENT Specialist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Qasim Brohi (Consultant Neuropsychiatrist),Consultant Neuropsychiatrist,"Hospital XJ3X+4FC, Brohi Colony, Station Rd",Shikarpur,4.3
Dr Feroz Clinic,Consultant Neuropsychiatrist,Family practice physician XJ3H+WJ8 Siddiq mari,Shikarpur,4.64
Dr Aftab ENT specialist,ENT Specialist,Hospital 1 Circular Rd,Shikarpur,3.0
Dr Waheed Ahmed Skin Care Clinic and Laser Center,Dermatologist,"Dermatologist XJ2V+R53, Station Rd",Shikarpur,5.0
Dr Sardar Hakro,Dermatologist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Fazalullah Siddiqui,Dermatologist,Doctor Mirza St,Shikarpur,4.0
Dr Sardar Hakro,Dermatologist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Feroz Clinic,Dermatologist,Family practice physician XJ3H+WJ8 Siddiq mari,Shikarpur,4.64
Dr Sardar Hakro,Dermatologist,Hospital WJXR+MMV,Shikarpur,5.0
Dr Peer Muhammad Wahero,Dermatologist,"Hospital Post Office, road",Badin,4.8
Dr Abdul Salam Khaskheli,Dermatologist,"Doctor MR4R+PPW, Kadhan - Badin Road",Badin,4.64
Dr Ali Akhtar Nuhrio Clinic Badin,Dermatologist,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Ali Akhtar Nuhrio Clinic Badin,Dermatologist,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Ali Akhtar Nuhrio Clinic Badin,Dermatologist,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Ali Akhtar Nuhrio Clinic Badin,Dermatologist,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Moula Bux Jafferi (Dr Ansar Hussain Jafferi) Hospital,Dr Ansar Hussain Jafferi,Hospital MR5P+WPM,Badin,3.9
Dr ashafaq maman lab,Dr Ansar Hussain Jafferi,"Hospital MR4J+PHV, Badin - Sea Coast Link",Badin,4.0
Dr Ali Akhtar Nuhrio Clinic Badin,Dr Ansar Hussain Jafferi,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Ali Akhtar Nuhrio Clinic Badin,Dr Ansar Hussain Jafferi,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Ali Akhtar Nuhrio Clinic Badin,Dr Ansar Hussain Jafferi,"Medical clinic MR4R+MVC, Cantonment Road",Badin,4.64
Dr Murad Ali Khamisani,Dr Ansar Hussain Jafferi,"Medical clinic Khamisani street, Mohalla Bachal Shah",Khairpur,5.0
Dr Irfan Shaikh Skin Clinic,Dermatologist,"Skin care clinic Mir wah, Mirwah Canal Rd 2",Khairpur,5.0
Dr Ghulam Nabi Shaikh Clinic (Shifted to Saida Goth) Near Sachal liabrary,Shifted to Saida Goth,Dermatologist,Khairpur,4.6
Dr Haji Abdul khalique ( shafeeque skin clinic), shafeeque skin clinic,Doctor GPCV+4CX,Khairpur,5.0
Dr Ghulam Abbas, shafeeque skin clinic,Hospital 22 Station Rd,Khairpur,5.0
Dr Syed Attaullah Shah Bukhari, shafeeque skin clinic,Hospital GP8W+WW3,Khairpur,5.0
Dr Murad Ali Khamisani, shafeeque skin clinic,"Medical clinic Khamisani street, Mohalla Bachal Shah",Khairpur,5.0
Dr Aftab Lashari House & Clinic, shafeeque skin clinic,Doctor GPCR+99C,Khairpur,5.0
Dr Nazeer Clinic, shafeeque skin clinic,Free clinic GQF6+WPJ,Khairpur,4.5
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Gilgit,5.0
Dr Ghulam Sarwar House,Orthopedic Surgeon,"Medical group W869+9PX, Mohallah Nagaral",Gilgit,5.0
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Gilgit,4.1
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Gilgit,5.0
Dr Ghulam Sarwar House,Orthopedic Surgeon,"Medical group W869+9PX, Mohallah Nagaral",Gilgit,5.0
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Gilgit,4.1
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Gilgit,4.1
Dr Bahadur Shah Skin Laser and Aesthetic Clinic,Dermatologist,Skin care clinic W937+V9,Gilgit,5.0
Dr.Wajahat Hussain,Dermatologist,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
Dr.Wajahat Hussain,Dermatologist,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
Dr.Wajahat Hussain,Dermatologist,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Gilgit,5.0
Dr Jamshed Yousaf Clinic,Orthopedic Surgeon,Location not listed,Gilgit,5.0
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
Dr Bahadur Shah Skin Laser and Aesthetic Clinic,Dermatologist,Skin care clinic W937+V9,Gilgit,5.0
Dr Jamshed Yousaf Clinic,Dermatologist,Location not listed,Gilgit,5.0
Dr.Wajahat Hussain,Dermatologist,"Doctor W868+QQW, Shaheed-e-Millat Rd",Gilgit,3.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
Dr Raza Clinic,Gastroenterologist,"Medical clinic 7JQM+QJ9, Alamdar Chowk",Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
Dr Raza Clinic,Gastroenterologist,"Medical clinic 7JQM+QJ9, Alamdar Chowk",Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
Dr Raza Clinic,Gastroenterologist,"Medical clinic 7JQM+QJ9, Alamdar Chowk",Skardu,5.0
Dr Aneesa Ultrasound Clinic,Gastroenterologist,Medical clinic 7JXM+F6X,Skardu,4.64
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
Dr Aneesa Ultrasound Clinic,Gastroenterologist,Medical clinic 7JXM+F6X,Skardu,4.64
Dr Saalma Shigri Clinic,Dermatologist,"Skin care clinic 7JQP+PHX, Shahzad Markit, Alamdar Rd",Skardu,4.64
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
Dr Ali Jan physio pain management clinic,Rehabilitation Specialist,"Rehabilitation center 8J26+6J9, near biango guest house",Skardu,5.0
Dr Ammad Hassan Consultant Psychiatrist,Psychiatrist,"Mental health clinic Mehfooz, Medics, Road",Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Skardu,5.0
Dr Ali Jan physio pain management clinic,Rehabilitation Specialist,"Rehabilitation center 8J26+6J9, near biango guest house",Skardu,5.0
Dr Ali Jan physio pain management clinic,Rehabilitation Specialist,"Rehabilitation center 8J26+6J9, near biango guest house",Skardu,5.0
Dr Saalma Shigri Clinic,Dermatologist,"Skin care clinic 7JQP+PHX, Shahzad Markit, Alamdar Rd",Skardu,4.64
Dr Ashiq Senior Clinic,Dermatologist,"Medical clinic 7JRQ+363, Sher ali Chowk",Skardu,4.64
Dr Ghulam Sarwar House,Dermatologist,"Medical group W869+9PX, Mohallah Nagaral",Diamer,5.0
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Diamer,5.0
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Diamer,3.0
Dr Mohammad Yaqoob Clinic,Orthopedic Surgeon,"Medical clinic W86R+MH9, Quaid-e-Azam Rd Sherot",Diamer,1.0
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Diamer,4.1
Dr Ajmal Khan Surgical Specialist Clinic,Orthopedic Surgeon,"Medical clinic WVFG+GJ9 Bakhtawar Shah Medical Store, THQ hospital Road",Diamer,5.0
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Diamer,3.0
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Diamer,5.0
Dr Mohammad Yaqoob Clinic,Orthopedic Surgeon,"Medical clinic W86R+MH9, Quaid-e-Azam Rd Sherot",Diamer,1.0
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Diamer,4.1
Dr Nuzhat Clinic,Orthopedic Surgeon,Womens health clinic 8VW4+MJW,Diamer,4.64
Dr Mujahid Israr | Best Gastroenterologist in Lahore,Gastroenterologist,"Gastroenterologist Omar Hospital Cardiac Centre, Jail Rd",Diamer,4.9
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Diamer,5.0
Dr Muhammad Adeel Javed,Surgeon,"Orthopedic surgeon Rubina Memorial Hospital, Satiana Road",Diamer,4.9
Dr Amir Haleem Orthopedic Surgeon,Surgeon,Orthopedic surgeon PAF hospital unit 2,Diamer,4.7
Dr.Muhammad usman(durani),"durani, Orthopedic Surgeon",Orthopedic surgeon,Diamer,3.0
Dr Faridullah Khan Zimri (Islamabad Orthopedic and Spine Clinic),"Islamabad Orthopedic and Spine Clinic, Orthopedic Surgeon","Orthopedic clinic Rawal Arcade, Ground Floor Plot 13-C",Diamer,4.8
Dr.NADEEM Ilahi Cheema.,Orthopedic Surgeon,"Orthopedic surgeon SURRAIYA Azeem Hospital, near Chauburji Chowk",Diamer,5.0
Dr Sardar Naeem MBBS FRCS PAEDITIC and GENRAL ORTHOPAEDIC SURGEON,Surgeon,Orthopedic clinic Jail Rd,Diamer,4.3
Dr Zameer Abbas Mir,Plastic Surgeon,Plastic surgeon,Diamer,4.9
Dr Amin Yousaf Plastic Surgeon,Surgeon,Plastic surgeon 35-H3 Expo Center Rd,Diamer,4.7
Dr Junaid Ahmad Plastic Surgery,Plastic Surgeon,Plastic surgeon Allah Hoo Chowk,Diamer,4.8
Dr Salman Hameed,Plastic Surgeon,"Plastic surgeon Ferozpur Rd, Service Road",Diamer,4.9
Dr Bismah Bilal,Plastic Surgeon,"Plastic surgeon Surgimed Hospital, 1 Zafar Ali Rd",Diamer,5.0
Dr.Furqan Haider Plastic and Cosmetic Surgeon,Surgeon,"Plastic surgery clinic 1st Floor, Aventus Aesthetics, 80-E1 Wapda",Diamer,5.0
Dr Imran's Cosmetic Surgi Center,Plastic Surgeon,Plastic surgeon 10-D Ghalib Rd,Diamer,3.8
Dr Imran Shahzad Plastic Surgeon Lahore,Surgeon,Plastic surgeon 35,Diamer,4.5
"Dr Nadeem Umar's Cosmetic Surgery, Metabolic & Obesity Surgery (COSMOS) Clinic","COSMOS, Endocrinologist",Plastic surgeon Riphah International Hospital DHA Phase 5,Diamer,4.1
"Dr Ammad Rasul Ghumman MBBS, FCPS, FACS, MRCPS (glasg)",glasg,Plastic surgeon Medcare International Hospital,Diamer,5.0
Dr Ghulam Sarwar House,glasg,"Medical group W869+9PX, Mohallah Nagaral",Ghizer,5.0
Dr.Wajahat Hussain,glasg,"Doctor W868+QQW, Shaheed-e-Millat Rd",Ghizer,3.0
Dr IU Baig Clinic,glasg,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Ghizer,4.1
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Ghizer,5.0
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Ghizer,3.0
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Ghizer,4.1
Dr Ghulam Sarwar House,Orthopedic Surgeon,"Medical group W869+9PX, Mohallah Nagaral",Ghizer,5.0
Dr.Wajahat Hussain,Orthopedic Surgeon,"Doctor W868+QQW, Shaheed-e-Millat Rd",Ghizer,3.0
Dr IU Baig Clinic,Orthopedic Surgeon,"Medical clinic W954+8F6, Quaid-e-Azam Rd",Ghizer,4.1
Dr Waqas Basharat Child Specialist Chiniot,Pediatrician,"Pediatrician PK Surgimed Hospital Fatima Chowk, Jhumra Rd, near Yaseen koholo",Ghizer,5.0
Dr Bahadur Shah Skin Laser and Aesthetic Clinic,Dermatologist,Skin care clinic W937+V9,Ghizer,5.0
Dr.Wajahat Hussain,Dermatologist,"Doctor W868+QQW, Shaheed-e-Millat Rd",Ghizer,3.0
Dr Ghazanfar Ali,Dermatologist,"Dermatologist Building 7-P Hospital Parking, opposite Maroof International",Ghizer,4.6
Dr.ZIA UR REHMAN Heart ️ & Medical Service Point,Cardiologist,Cardiologist KACHEHRY ROOAD,Ghizer,5.0
"Dr Muhammad Jahangeer Sarwar (Heart-Specialist, Echocardiography) MBBS FCPS Cardiology","Heart-Specialist, Echocardiography","Cardiologist The Canal Hospital, Tatha Pull, Canal Expy, near Treat Bakers",Ghizer,5.0
Dr Syed Husnain Bukhari cardiologist,Cardiologist,"Cardiologist Darul Barkat Medicare, Stadium Rd",Ghizer,4.9
"Dr Akhtar Hussain Gastroenterologist-Liver,Stomach and Intestine Specialist",Gastroenterologist,Doctor 7JVQ+M4 Hussain Trust Hospital,Ghizer,5.0
Dr Zaid Gul | Liver and Stomach Care | Gastroenterologist and Hepatologist,Gastroenterologist,Gastroenterologist Faisal Hospital,Ghizer,4.8
"Dr Umair Shafqat, Gastroenterologist, Stomach and Liver Specialist. ڈاکٹر عمیر شفقت، ماہر امراضِ معدہ و جگر",Gastroenterologist,"Medical clinic W, Near treat bakers East Canal Road, Block",Ghizer,5.0
Dr Kaleem Ullah Orthopedic Clinic,Orthopedic Surgeon,"Orthopedic clinic W992+3C5, near Al-Sabah Chowk",Ghizer,5.0
Dr Qazi Rashid Hameed Psychiatric & Epilepsy Clinic,Neurologist,"Psychiatrist Fateh Khan Rd, opposite to Stylo Shoes",Ghizer,4.4
Dr.Wajahat Hussain,Neurologist,"Doctor W868+QQW, Shaheed-e-Millat Rd",Ghizer,3.0
Dr Hijrat Aesthetic Clinic,Plastic Surgeon,"Plastic surgery clinic ADC, Dr. Hijrat Aesthetic Plastic Surgery, Hair transplant Laser Clinic IDC",Ghizer,4.9
